,Date,Open,High,Low,Close,Adj Close,Volume
148,2004-05-24,0.487321,0.498214,0.484107,0.488214,0.414394,235603200
149,2004-05-25,0.491071,0.509107,0.487321,0.507321,0.430612,319978400
150,2004-05-26,0.505893,0.513929,0.500000,0.509107,0.432128,322168000
151,2004-05-27,0.508214,0.510714,0.496786,0.503036,0.426975,235972800
152,2004-05-28,0.501429,0.504821,0.496429,0.501071,0.425307,145717600
153,2004-06-01,0.496250,0.503571,0.493036,0.501071,0.425307,182134400
154,2004-06-02,0.500536,0.520893,0.496429,0.516429,0.438343,318712800
155,2004-06-03,0.512857,0.517679,0.505179,0.507143,0.430461,250930400
156,2004-06-04,0.510000,0.522321,0.509107,0.513929,0.436221,399112000
157,2004-06-07,0.518571,0.535357,0.514464,0.532321,0.451832,295876000
158,2004-06-08,0.535536,0.543571,0.532679,0.541964,0.460017,415620800
159,2004-06-09,0.537321,0.548393,0.535714,0.539286,0.457744,349204800
160,2004-06-10,0.539286,0.553036,0.539286,0.548929,0.465929,257577600
161,2004-06-14,0.547321,0.547857,0.526786,0.537857,0.456531,243986400
162,2004-06-15,0.545357,0.556071,0.540357,0.548036,0.465171,444634400
163,2004-06-16,0.547500,0.595000,0.545179,0.584643,0.496243,909641600
164,2004-06-17,0.581429,0.591607,0.575179,0.585893,0.497304,551320000
165,2004-06-18,0.583214,0.596607,0.579107,0.587679,0.498820,406252000
166,2004-06-21,0.591429,0.598214,0.573571,0.577321,0.490028,390213600
167,2004-06-22,0.576786,0.590893,0.576607,0.589286,0.500184,360511200
168,2004-06-23,0.589286,0.604107,0.587321,0.601786,0.510794,390868800
169,2004-06-24,0.598393,0.601786,0.588929,0.592500,0.502912,252515200
170,2004-06-25,0.590536,0.601786,0.589286,0.601786,0.510794,323428000
171,2004-06-28,0.610357,0.610536,0.575179,0.580179,0.492454,521096800
172,2004-06-29,0.572679,0.589107,0.560893,0.580357,0.492605,590553600
173,2004-06-30,0.581429,0.588750,0.569464,0.581071,0.493211,373044000
174,2004-07-01,0.573214,0.580000,0.569643,0.576786,0.489574,341941600
175,2004-07-02,0.544286,0.556786,0.530893,0.555000,0.471082,910683200
176,2004-07-06,0.558393,0.561071,0.550000,0.552679,0.469112,348980800
177,2004-07-07,0.550893,0.560000,0.538036,0.542679,0.460624,397992000
178,2004-07-08,0.538036,0.547857,0.534821,0.538214,0.456834,233380000
179,2004-07-09,0.540536,0.544643,0.536250,0.536250,0.455167,208863200
180,2004-07-12,0.536071,0.536429,0.516607,0.520357,0.441677,511621600
181,2004-07-13,0.522321,0.528571,0.518214,0.521786,0.442890,316176000
182,2004-07-14,0.515357,0.535179,0.513214,0.528214,0.448346,835800000
183,2004-07-15,0.583214,0.600536,0.573393,0.588036,0.499123,1767724000
184,2004-07-16,0.585714,0.587857,0.573571,0.575000,0.488058,488381600
185,2004-07-19,0.571607,0.575357,0.565357,0.570893,0.484572,533170400
186,2004-07-20,0.570536,0.575000,0.563393,0.575000,0.488058,323747200
187,2004-07-21,0.578929,0.584107,0.559643,0.564643,0.479267,301257600
188,2004-07-22,0.558036,0.566607,0.554643,0.565714,0.480176,334118400
189,2004-07-23,0.563036,0.566964,0.544286,0.548214,0.465322,273571200
190,2004-07-26,0.550893,0.561607,0.549643,0.558214,0.473810,393932000
191,2004-07-27,0.567857,0.584821,0.563750,0.579107,0.491544,425006400
192,2004-07-28,0.576964,0.578750,0.556429,0.576250,0.489119,285051200
193,2004-07-29,0.579821,0.586071,0.573750,0.582857,0.494727,222157600
194,2004-07-30,0.583036,0.589286,0.571429,0.577500,0.490180,243023200
195,2004-08-02,0.556786,0.575000,0.555893,0.563929,0.478661,365092000
196,2004-08-03,0.561607,0.566429,0.556250,0.558750,0.474265,211629600
197,2004-08-04,0.556964,0.573571,0.556607,0.567679,0.481844,276488800
198,2004-08-05,0.568036,0.576786,0.558036,0.560536,0.475781,244501600
199,2004-08-06,0.551786,0.555357,0.530357,0.531786,0.451378,492290400
200,2004-08-09,0.533036,0.543750,0.532321,0.541071,0.459259,290847200
201,2004-08-10,0.542679,0.563214,0.541964,0.562857,0.477751,351036000
202,2004-08-11,0.555357,0.555893,0.540357,0.553750,0.470021,322392000
203,2004-08-12,0.543750,0.550893,0.540714,0.542321,0.460320,226200800
204,2004-08-13,0.546429,0.558571,0.542857,0.550714,0.467444,328048000
205,2004-08-16,0.553571,0.566429,0.547143,0.549643,0.466535,435674400
206,2004-08-17,0.546071,0.555893,0.541964,0.551250,0.467899,323019200
207,2004-08-18,0.544821,0.568750,0.544464,0.566786,0.481086,364655200
208,2004-08-19,0.562679,0.568929,0.542143,0.548393,0.465474,388920000
209,2004-08-20,0.548393,0.553393,0.544464,0.550000,0.466838,316780800
210,2004-08-23,0.551071,0.558393,0.546429,0.555000,0.471082,254660000
211,2004-08-24,0.558214,0.570536,0.556964,0.570536,0.484269,374136000
212,2004-08-25,0.569107,0.591964,0.566607,0.590179,0.500942,505618400
213,2004-08-26,0.590000,0.628214,0.584643,0.618929,0.525345,955858400
214,2004-08-27,0.619286,0.620714,0.607143,0.613393,0.520646,388813600
215,2004-08-30,0.607143,0.620000,0.606429,0.609286,0.517160,218142400
216,2004-08-31,0.608393,0.624107,0.607143,0.615893,0.522768,376560800
217,2004-09-01,0.612500,0.642679,0.610536,0.640357,0.543533,515726400
218,2004-09-02,0.633929,0.639464,0.621964,0.636786,0.540502,406324800
219,2004-09-03,0.625179,0.641429,0.625179,0.629107,0.533984,293468000
220,2004-09-07,0.632143,0.646250,0.629107,0.638571,0.542017,301957600
221,2004-09-08,0.637500,0.653036,0.637143,0.649107,0.550960,343526400
222,2004-09-09,0.644643,0.648214,0.630000,0.637500,0.541108,461339200
223,2004-09-10,0.636786,0.646964,0.633214,0.640536,0.543685,328014400
224,2004-09-13,0.640714,0.644107,0.630714,0.635536,0.539441,281976800
225,2004-09-14,0.629286,0.634821,0.621071,0.633750,0.537925,254822400
226,2004-09-15,0.631429,0.633571,0.621429,0.628571,0.533529,232668800
227,2004-09-16,0.628571,0.656429,0.626429,0.649107,0.550960,501916800
228,2004-09-17,0.652679,0.667500,0.650000,0.663214,0.562934,502308800
229,2004-09-20,0.658571,0.678214,0.658393,0.673393,0.571574,245000000
230,2004-09-21,0.674107,0.694107,0.668929,0.678750,0.576121,386652000
231,2004-09-22,0.680357,0.681071,0.657321,0.659286,0.559600,401688000
232,2004-09-23,0.661429,0.669643,0.659464,0.665536,0.564905,397404000
233,2004-09-24,0.668750,0.678571,0.663393,0.665893,0.565208,369488000
234,2004-09-27,0.659821,0.678214,0.657679,0.670179,0.568846,397516000
235,2004-09-28,0.668929,0.683750,0.668750,0.679286,0.576576,353186400
236,2004-09-29,0.677321,0.693929,0.675357,0.690714,0.586276,273509600
237,2004-09-30,0.696429,0.701250,0.686607,0.691964,0.587337,425012000
238,2004-10-01,0.698571,0.699821,0.688929,0.690536,0.586124,465404800
239,2004-10-04,0.699643,0.699643,0.691964,0.692679,0.587944,574084000
240,2004-10-05,0.688571,0.708393,0.685714,0.703036,0.596734,406162400
241,2004-10-06,0.705357,0.727857,0.704821,0.725714,0.615983,446303200
242,2004-10-07,0.723929,0.730893,0.704643,0.707500,0.600523,426148800
243,2004-10-08,0.706429,0.710179,0.693571,0.697500,0.592035,359228800
244,2004-10-11,0.692857,0.697500,0.682143,0.689107,0.584912,323870400
245,2004-10-12,0.687500,0.688929,0.672321,0.683750,0.580365,460191200
246,2004-10-13,0.694107,0.710000,0.691786,0.709821,0.602494,1163008000
247,2004-10-14,0.771250,0.816964,0.759821,0.803214,0.681765,2768427200
248,2004-10-15,0.801429,0.814464,0.789107,0.812500,0.689647,1031128000
249,2004-10-18,0.798214,0.852679,0.798214,0.852679,0.723751,1200752000
250,2004-10-19,0.858929,0.863393,0.844821,0.846786,0.718749,801992800
251,2004-10-20,0.842500,0.850000,0.833036,0.847679,0.719507,605108000
252,2004-10-21,0.847857,0.859464,0.845714,0.856071,0.726630,724505600
253,2004-10-22,0.848929,0.851250,0.839643,0.846607,0.718597,483067200
254,2004-10-25,0.842857,0.854286,0.840536,0.849107,0.720719,392644000
255,2004-10-26,0.847321,0.858036,0.838750,0.856607,0.727085,594361600
256,2004-10-27,0.866250,0.903929,0.860179,0.898214,0.762401,1193494400
257,2004-10-28,0.892500,0.932500,0.883929,0.931964,0.791048,864264800
258,2004-10-29,0.925714,0.950000,0.925000,0.935714,0.794231,810219200
259,2004-11-01,0.937500,0.951071,0.929286,0.936607,0.794989,602050400
260,2004-11-02,0.935714,0.965714,0.935714,0.955357,0.810904,729988000
261,2004-11-03,0.970893,1.001964,0.964107,0.987679,0.838339,1204173600
262,2004-11-04,0.982679,0.991964,0.970893,0.972321,0.825303,928625600
263,2004-11-05,0.979643,0.982143,0.929286,0.977143,0.829395,1205047200
264,2004-11-08,0.969107,0.990179,0.961786,0.971071,0.824242,526920800
265,2004-11-09,0.968393,0.974107,0.953214,0.965179,0.819241,475764800
266,2004-11-10,0.963393,0.989107,0.962679,0.977679,0.829850,508676000
267,2004-11-11,0.981250,0.989821,0.968393,0.987500,0.838187,407299200
268,2004-11-12,0.982321,0.994464,0.979286,0.991071,0.841218,395701600
269,2004-11-15,0.985714,0.990357,0.970357,0.986429,0.837278,376045600
270,2004-11-16,0.985000,0.985714,0.972857,0.981071,0.832730,295103200
271,2004-11-17,0.985536,0.990179,0.968214,0.980357,0.832123,397751200
272,2004-11-18,0.969643,0.990179,0.969464,0.989107,0.839551,459149600
273,2004-11-19,0.990893,1.016250,0.973214,0.985179,0.836217,765279200
274,2004-11-22,1.103571,1.142857,1.033929,1.095536,0.929887,2568210400
275,2004-11-23,1.112500,1.115179,1.090179,1.094107,0.928674,911450400
276,2004-11-24,1.101607,1.164286,1.099107,1.143750,0.970811,1390788000
277,2004-11-26,1.166964,1.174286,1.148929,1.152679,0.978390,550144000
278,2004-11-29,1.231250,1.242321,1.203750,1.222143,1.037351,1712916800
279,2004-11-30,1.228393,1.228393,1.197321,1.197321,1.016282,1028518400
280,2004-12-01,1.210536,1.213393,1.183393,1.210536,1.027499,800553600
281,2004-12-02,1.180893,1.194643,1.154643,1.164464,0.988393,987442400
282,2004-12-03,1.152321,1.160714,1.102679,1.119286,0.950046,1238848800
283,2004-12-06,1.147321,1.182857,1.124107,1.174643,0.997033,1247920800
284,2004-12-07,1.177321,1.191607,1.117143,1.123036,0.953229,1056899200
285,2004-12-08,1.126429,1.150536,1.108036,1.130000,0.959140,691902400
286,2004-12-09,1.121607,1.150000,1.108393,1.142679,0.969902,741501600
287,2004-12-10,1.161250,1.179464,1.155357,1.163393,0.987484,775773600
288,2004-12-13,1.171786,1.176786,1.153571,1.159107,0.983846,395040800
289,2004-12-14,1.167857,1.176429,1.161071,1.165893,0.989606,415721600
290,2004-12-15,1.165000,1.168929,1.154643,1.165357,0.989151,398361600
291,2004-12-16,1.181250,1.205357,1.179464,1.189286,1.009462,1126115200
292,2004-12-17,1.193571,1.197143,1.158929,1.160536,0.985059,783496000
293,2004-12-20,1.169107,1.178571,1.102857,1.120000,0.950652,1168126400
294,2004-12-21,1.135000,1.138750,1.100000,1.137321,0.965354,1064414400
295,2004-12-22,1.136786,1.149286,1.132143,1.138393,0.966264,565829600
296,2004-12-23,1.138393,1.147321,1.135714,1.143036,0.970205,245929600
297,2004-12-27,1.157143,1.163393,1.122857,1.127857,0.957321,559490400
298,2004-12-28,1.130357,1.147321,1.108036,1.146071,0.972781,611755200
299,2004-12-29,1.139464,1.160357,1.135179,1.150714,0.976722,449562400
300,2004-12-30,1.157321,1.161250,1.146786,1.157143,0.982179,345340800
301,2004-12-31,1.158750,1.160714,1.143393,1.150000,0.976116,278588800
302,2005-01-03,1.156786,1.162679,1.117857,1.130179,0.959292,691992000
303,2005-01-04,1.139107,1.169107,1.124464,1.141786,0.969144,1096810400
304,2005-01-05,1.151071,1.165179,1.143750,1.151786,0.977632,680433600
305,2005-01-06,1.154821,1.159107,1.130893,1.152679,0.978390,705555200
306,2005-01-07,1.160714,1.243393,1.156250,1.236607,1.049628,2227450400
307,2005-01-10,1.246964,1.262500,1.212143,1.231429,1.045233,1725309600
308,2005-01-11,1.218750,1.234821,1.145357,1.152857,0.978540,2611627200
309,2005-01-12,1.168750,1.176786,1.130357,1.168929,0.992182,1919702400
310,2005-01-13,1.316250,1.328929,1.245179,1.246429,1.057965,3164716800
311,2005-01-14,1.254464,1.280714,1.235536,1.253571,1.064026,1770742400
312,2005-01-18,1.247321,1.262500,1.209821,1.261607,1.070848,1006460000
313,2005-01-19,1.258750,1.276071,1.245536,1.247857,1.059177,751895200
314,2005-01-20,1.243750,1.272679,1.240536,1.258214,1.067968,914922400
315,2005-01-21,1.273393,1.278571,1.250000,1.258750,1.068422,911332800
316,2005-01-24,1.267500,1.281786,1.259821,1.263571,1.072515,841629600
317,2005-01-25,1.274464,1.300714,1.266786,1.286607,1.092068,969231200
318,2005-01-26,1.297500,1.299107,1.271786,1.290179,1.095099,739496800
319,2005-01-27,1.288571,1.302143,1.277679,1.297143,1.101011,496227200
320,2005-01-28,1.296786,1.321071,1.293571,1.321071,1.121321,801612000
321,2005-01-31,1.331786,1.390893,1.330536,1.373214,1.165579,1681097600
322,2005-02-01,1.375893,1.388750,1.367500,1.384464,1.175128,678395200
323,2005-02-02,1.391964,1.426964,1.387321,1.421964,1.206958,1020062400
324,2005-02-03,1.412500,1.418393,1.380893,1.389464,1.179372,731651200
325,2005-02-04,1.390536,1.409464,1.384464,1.407857,1.194984,563556000
326,2005-02-07,1.409464,1.416964,1.383929,1.409643,1.196500,524456800
327,2005-02-08,1.411964,1.453214,1.406964,1.444643,1.226208,890019200
328,2005-02-09,1.447143,1.464107,1.394643,1.406071,1.193468,1191456000
329,2005-02-10,1.405714,1.415714,1.368929,1.399286,1.187709,1093019200
330,2005-02-11,1.426071,1.460000,1.409643,1.450179,1.230907,1201054400
331,2005-02-14,1.477321,1.514107,1.465179,1.511250,1.282744,1271463200
332,2005-02-15,1.547500,1.590714,1.535714,1.578750,1.340037,2312217600
333,2005-02-16,1.574107,1.610714,1.559821,1.609464,1.366107,1639243200
334,2005-02-17,1.618750,1.622857,1.561607,1.568036,1.330944,1518473600
335,2005-02-18,1.566786,1.568929,1.540179,1.550179,1.315787,1163254400
336,2005-02-22,1.541071,1.576786,1.523036,1.523036,1.292748,1219293600
337,2005-02-23,1.548571,1.579464,1.527679,1.575536,1.337310,1345181600
338,2005-02-24,1.580000,1.594821,1.566607,1.588036,1.347919,1519028000
339,2005-02-25,1.600357,1.605536,1.574821,1.589107,1.348828,915510400
340,2005-02-28,1.595714,1.612143,1.570000,1.602143,1.359893,651610400
341,2005-03-01,1.606786,1.611071,1.577143,1.589286,1.348980,468188000
342,2005-03-02,1.580357,1.603214,1.574286,1.575714,1.337461,458161200
343,2005-03-03,1.584643,1.586071,1.472143,1.492500,1.266829,1411653600
344,2005-03-04,1.527143,1.536071,1.494643,1.528929,1.297750,756618800
345,2005-03-07,1.528571,1.544643,1.512500,1.526786,1.295930,450632000
346,2005-03-08,1.496429,1.505714,1.432143,1.447500,1.228633,1021451200
347,2005-03-09,1.415714,1.438571,1.386786,1.405357,1.192862,1322465200
348,2005-03-10,1.411786,1.437857,1.396429,1.422500,1.207413,777109200
349,2005-03-11,1.436071,1.449643,1.421429,1.438214,1.220751,632830800
350,2005-03-14,1.447143,1.456786,1.411429,1.440000,1.222267,605385200
351,2005-03-15,1.451429,1.469286,1.437500,1.462857,1.241668,508608800
352,2005-03-16,1.471786,1.511071,1.456429,1.470714,1.248337,697813200
353,2005-03-17,1.483214,1.531429,1.475714,1.508929,1.280774,801920000
354,2005-03-18,1.547500,1.551429,1.517857,1.534286,1.302297,940150400
355,2005-03-21,1.546071,1.570357,1.530714,1.560714,1.324729,541128000
356,2005-03-22,1.561071,1.570000,1.524286,1.529643,1.298356,551415200
357,2005-03-23,1.516071,1.550000,1.500714,1.519643,1.289868,609823200
358,2005-03-24,1.532500,1.535714,1.517857,1.517857,1.288352,352704800
359,2005-03-28,1.526786,1.534286,1.516786,1.518929,1.289262,275410800
360,2005-03-29,1.520000,1.529643,1.482143,1.491071,1.265616,461356000
361,2005-03-30,1.502500,1.528571,1.493571,1.528571,1.297446,394959600
362,2005-03-31,1.516071,1.518571,1.485357,1.488214,1.263191,636134800
363,2005-04-01,1.503214,1.506429,1.448929,1.460357,1.239546,641284000
364,2005-04-04,1.463929,1.475357,1.434286,1.467500,1.245609,580014400
